Algorithm,Data Size (MB),Timing (ms)
sha1,64,42.780160903930664
sha1,64,44.135093688964844
sha1,64,45.14908790588379
sha1,64,44.646501541137695
sha1,128,89.81966972351074
sha1,128,89.32685852050781
sha1,128,91.52054786682129
sha1,128,91.68481826782227
sha1,128,92.3612117767334
sha1,200,146.37398719787598
sha1,200,142.96698570251465
sha1,200,142.94147491455078
sha1,200,143.05567741394043
sha1,200,144.86074447631836
sha1,512,366.9118881225586
sha1,512,366.0602569580078
sha1,512,367.0506477355957
sha1,512,373.3189105987549
sha1,512,386.8389129638672
sha256,1,0.9713172912597656
sha256,1,0.9741783142089844
sha256,1,0.9782314300537109
sha256,1,0.9756088256835938
sha256,1,0.9832382202148438
sha256,2,1.9538402557373047
sha256,2,1.9528865814208984
sha256,2,1.953125
sha256,2,0.9770393371582031
sha256,2,2.4824142456054688
sha256,4,3.9391517639160156
sha256,4,2.9387474060058594
sha256,4,3.913402557373047
sha256,4,3.935098648071289
sha256,4,4.881143569946289
sha256,8,6.849527359008789
sha256,8,7.384538650512695
sha256,8,6.874561309814453
sha256,8,7.849454879760742
sha256,8,6.859302520751953
sha256,16,14.158248901367188
sha256,16,13.95559310913086
sha256,16,14.132261276245117
sha256,16,14.886856079101562
sha256,16,13.929367065429688
sha256,32,24.038076400756836
sha256,32,25.043964385986328
sha256,32,24.997234344482422
sha256,32,26.067495346069336
sha256,32,25.47621726989746
sha256,64,51.0563850402832
sha256,64,49.1490364074707
sha256,64,50.64058303833008
sha256,64,51.0106086730957
sha256,64,48.218488693237305
sha256,128,100.24428367614746
sha256,128,98.8304615020752
sha256,128,98.2825756072998
sha256,128,100.74114799499512
sha256,128,126.16801261901855
sha256,200,154.7682285308838
sha256,200,163.4988784790039
sha256,200,172.81651496887207
sha256,200,170.87125778198242
sha256,200,187.15715408325195
sha256,512,468.8441753387451
sha256,512,426.837682723999
sha256,512,429.9807548522949
sha256,512,465.4042720794678
sha256,512,450.99663734436035
sha512,1,1.985788345336914
sha512,1,0.9818077087402344
sha512,1,1.9543170928955078
sha512,1,0.9760856628417969
sha512,1,1.9521713256835938
sha512,2,3.4639835357666016
sha512,2,3.9162635803222656
sha512,2,2.924680709838867
sha512,2,4.530906677246094
sha512,2,2.892017364501953
sha512,4,4.883766174316406
sha512,4,6.42848014831543
sha512,4,6.845712661743164
sha512,4,5.864858627319336
sha512,4,5.937337875366211
sha512,8,18.15962791442871
sha512,8,13.763666152954102
sha512,8,12.812137603759766
sha512,8,12.259483337402344
sha512,8,12.734413146972656
sha512,16,29.95610237121582
sha512,16,26.067733764648438
sha512,16,26.024580001831055
sha512,16,25.03037452697754
sha512,16,25.955677032470703
sha512,32,49.111127853393555
sha512,32,50.16613006591797
sha512,32,48.581838607788086
sha512,32,49.08442497253418
sha512,32,67.24381446838379
sha512,64,101.17554664611816
sha512,64,105.02910614013672
sha512,64,101.01985931396484
sha512,64,101.6075611114502
sha512,64,98.32000732421875
sha512,128,198.0748176574707
sha512,128,198.8668441772461
sha512,128,199.05471801757812
sha512,128,195.90330123901367
sha512,128,197.7529525756836
sha512,200,324.98669624328613
sha512,200,317.98505783081055
sha512,200,322.88527488708496
sha512,200,334.3844413757324
sha512,200,333.9080810546875
sha512,512,847.0299243927002
sha512,512,820.3063011169434
sha512,512,865.1587963104248
sha512,512,772.6640701293945
sha512,512,779.9837589263916
sha3_256,1,1.9533634185791016
sha3_256,1,1.9540786743164062
sha3_256,1,1.9528865814208984
sha3_256,1,1.9838809967041016
sha3_256,1,2.936124801635742
sha3_256,2,4.440546035766602
sha3_256,2,4.881858825683594
sha3_256,2,4.963159561157227
sha3_256,2,4.880666732788086
sha3_256,2,3.9720535278320312
sha3_256,4,8.815288543701172
sha3_256,4,10.410308837890625
sha3_256,4,9.753704071044922
sha3_256,4,8.79526138305664
sha3_256,4,9.8419189453125
sha3_256,8,19.205093383789062
sha3_256,8,16.72816276550293
sha3_256,8,17.141342163085938
sha3_256,8,17.660856246948242
sha3_256,8,18.150806427001953
sha3_256,16,38.32387924194336
sha3_256,16,31.95333480834961
sha3_256,16,34.88779067993164
sha3_256,16,33.84995460510254
sha3_256,16,35.41827201843262
sha3_256,32,100.7840633392334
sha3_256,32,86.6231918334961
sha3_256,32,78.12023162841797
sha3_256,32,75.12283325195312
sha3_256,32,71.11930847167969
sha3_256,64,155.11512756347656
sha3_256,64,147.2337245941162
sha3_256,64,143.79000663757324
sha3_256,64,139.42813873291016
sha3_256,64,133.64601135253906
sha3_256,128,285.33458709716797
sha3_256,128,284.7576141357422
sha3_256,128,298.07543754577637
sha3_256,128,268.1143283843994
sha3_256,128,287.32776641845703
sha3_256,200,458.024263381958
sha3_256,200,514.1079425811768
sha3_256,200,487.8969192504883
sha3_256,200,445.3740119934082
sha3_256,200,493.4852123260498
sha3_256,512,1128.2365322113037
sha3_256,512,1087.2766971588135
sha3_256,512,1068.7997341156006
sha3_256,512,1084.0778350830078
sha3_256,512,1133.7933540344238
blake2s,1,2.9115676879882812
blake2s,1,1.9524097442626953
blake2s,1,2.4840831756591797
blake2s,1,2.0678043365478516
blake2s,1,1.8448829650878906
blake2s,2,3.858804702758789
blake2s,2,4.886388778686523
blake2s,2,3.942728042602539
blake2s,2,4.012346267700195
blake2s,2,4.601240158081055
blake2s,4,9.960412979125977
blake2s,4,8.63194465637207
blake2s,4,9.320735931396484
blake2s,4,8.964776992797852
blake2s,4,8.816957473754883
blake2s,8,20.174741744995117
blake2s,8,18.738746643066406
blake2s,8,18.16868782043457
blake2s,8,18.851518630981445
blake2s,8,18.039703369140625
blake2s,16,38.248300552368164
blake2s,16,38.962602615356445
blake2s,16,44.359683990478516
blake2s,16,36.62896156311035
blake2s,16,35.825490951538086
blake2s,32,71.7020034790039
blake2s,32,74.09429550170898
blake2s,32,75.21176338195801
blake2s,32,72.72124290466309
blake2s,32,74.10049438476562
blake2s,64,148.91982078552246
blake2s,64,147.34530448913574
